key,issueType,sprint,status,summary,description,storyPoint,priority,watchcount,fixVersions,affectedVersions,assignee,creator,reporter,commentCount,votes,issueLinks,blockedBy,blocks,dependedOnBy,dependedOn,subtasks
USERGRID-323,Story,82,Closed,Implement Windows phone push notifications,We have apple and google push notifications - need to and windows phone support.----portal is done,null,3,2,1,0,Shawn Feldman,Rod Simpson,Rod Simpson,1,0,0,0,0,0,0,0
USERGRID-377,Story,82,Closed,Implement error handling for import and put tests in place to verify,null,null,3,2,1,0,Todd Nine,Rod Simpson,Rod Simpson,2,0,1,1,1,0,0,0
USERGRID-279,Story,82,Closed,Update Browser Compatibility to work with new REST test framework,Update all role tests to use the new test framework,null,3,4,1,0,Rod Simpson,Todd Nine,Todd Nine,4,0,0,0,0,0,0,0
USERGRID-412,Story,82,Closed,Random Tasks add tasks to comments with time,null,5,3,2,1,0,Shawn Feldman,Shawn Feldman,Shawn Feldman,1,0,0,0,0,0,0,0
USERGRID-374,Story,82,Closed,Get basic import collections with connections work,null,null,3,1,1,0,David Johnson,Rod Simpson,Rod Simpson,0,0,1,1,1,0,0,0
USERGRID-385,Story,82,Closed,Change import/export format to support multiple collections,null,5,3,1,2,0,Todd Nine,David Johnson,David Johnson,0,0,0,0,0,0,0,0
USERGRID-386,Story,82,Closed,Change the path for getting status for Import job,null,2,3,1,2,0,Todd Nine,Rod Simpson,Rod Simpson,0,0,0,0,0,0,0,0
USERGRID-388,Story,82,Closed,Fix Import Resource endpoint to use services to lookup import information,It's not possible to perform standard collection/connection walking from org/app/import endpoints.  Fix this using overridden services.,3,3,1,2,0,Todd Nine,Todd Nine,Todd Nine,0,0,0,0,0,0,0,0
USERGRID-294,Story,82,Closed,move cleanup to before tests run in stack,move cleanup to before tests run in stack,5,3,2,2,0,Todd Nine,David Johnson,David Johnson,1,0,1,1,1,0,0,0
USERGRID-382,Story,82,Closed,Clean up migration code (move from Core to CP),Refactor the data migrations to move from Core to Core Persistence for Entity Storage ,3,3,1,1,0,Todd Nine,Rod Simpson,Rod Simpson,0,0,0,0,0,0,0,0
USERGRID-381,Story,82,Closed,3 Change serialization format that is used to store entities in Cassandra,null,3,3,1,1,0,Todd Nine,Rod Simpson,Rod Simpson,0,0,1,0,0,0,0,0
USERGRID-376,Story,82,Closed,Test that you can update entities by importing,null,null,3,1,1,0,David Johnson,Rod Simpson,Rod Simpson,0,0,1,1,1,0,0,0
USERGRID-393,Story,82,Closed,Create Batch Spike for Elastic Search (Todd),null,3,3,1,1,0,Shawn Feldman,Shawn Feldman,Shawn Feldman,1,0,0,0,0,0,0,0
USERGRID-330,Bug,82,Closed,Fix GeoPagingTest cast issue,Test fails with casting issuejava.lang.ClassCastException: org.apache.usergrid.rest.test.resource2point0.model.Entity cannot be cast to java.util.LinkedHashMapat org.apache.usergrid.rest.applications.queries.GeoPagingTest.groupQueriesWithConsistentResults(GeoPagingTest.java:201)at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)at org.apache.usergrid.rest.test.resource2point0.ClientSetup$1.evaluate(ClientSetup.java:65)at org.junit.rules.RunRules.evaluate(RunRules.java:20)at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)at org.junit.rules.ExternalResource$1.evaluate(ExternalResource.java:48)at org.junit.rules.RunRules.evaluate(RunRules.java:20)at org.junit.runners.ParentRunner.run(ParentRunner.java:309)at org.junit.runner.JUnitCore.run(JUnitCore.java:160)at com.intellij.junit4.JUnit4IdeaTestRunner.startRunnerWithArgs(JUnit4IdeaTestRunner.java:74)at com.intellij.rt.execution.junit.JUnitStarter.prepareStreamsAndStart(JUnitStarter.java:211)at com.intellij.rt.execution.junit.JUnitStarter.main(JUnitStarter.java:67)at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)at com.intellij.rt.execution.application.AppMain.main(AppMain.java:134)Might be fixed by one of the other pull requests but we would need to verify.,null,3,3,1,0,David Johnson,George Reyes,George Reyes,3,0,0,0,0,0,0,0
USERGRID-326,Bug,82,Closed,Fix PartialUpdateTest by integrating it with new REST test framework.,null,null,3,3,1,0,ryan bridges,George Reyes,George Reyes,3,0,0,0,0,0,0,0
USERGRID-331,Bug,82,Closed,Fix AdminEmailEncodingIT by integrating it with new REST test framework,null,null,3,3,1,0,ryan bridges,George Reyes,George Reyes,4,0,0,0,0,0,0,0
USERGRID-327,Bug,82,Closed,Fix DuplicateNameIT test by integrating it with new REST test framework,null,null,3,2,1,0,ryan bridges,George Reyes,George Reyes,2,0,0,0,0,0,0,0
USERGRID-273,Story,82,Closed,5 Cleanup test harness and create a more declarative test framework,Currently our test harnesses are a mess of spaghetti.  We need to decouple this mess and allow us to cleanly define the rules and requirements of our system.  I think we need to break it down into the following behaviors.h1. Test Execution Environmentsh2. Parallel ExecutionThis should be the default behavior.  All tests are assumed to be parallelh2. Serial ExecutionThis should be the exception and only used when parallel execution cannot be accomplished.  Tests in this classification should run in a method at a time with no concurrencyh1. External resourcesh2. Cassandra# Configure the runtime# Pre invocation hook## Create default implementation of truncating column families.  This should be manually added and not execute by default.# Post invocation hookh2. ElasticSearch # Configure the runtime# Pre invocation hook## Create default implementation of truncating column families.  This should be manually added and not execute by default.# Post invocation hookh1. LifecycleA test itself can have numerous lifecycle operations.  These should be set up as rules both class and instance and should NOT be done via inheritance of abstract tests.  This is the old Junit3 way of operating and needs removed.,8,3,2,2,0,David Johnson,Todd Nine,Todd Nine,5,0,5,4,4,0,0,0
USERGRID-366,Story,82,Closed,Eliminate 2 network calls for non optimistic transaction writes,Currently when a write occurs that is either a new entity or a non optimistic transaction (I.E no version included in the payload) we're performing 2 writes in the collection module.  Instead we should perform a single write to both the transaction log and entity storage to reduce our network I/O.,null,3,1,1,0,Shawn Feldman,Todd Nine,Todd Nine,0,0,0,0,0,0,0,0
USERGRID-333,Bug,82,Closed,Fix ApplicationResourceIT,null,3,3,2,1,0,David Johnson,George Reyes,George Reyes,3,0,0,0,0,0,0,0
USERGRID-409,Story,82,Closed,Enable system properties for customizable keyspaces,Keyspaces should be customizable for the usergrid system.  We need to implement the ability to set the keyspace based on system properties as well as the current defaults.  We should implement this in the following way.# Add these properties to the Cassandra Fig (or create a new fig configuration)# Add the fig to the injector# Reference the injector and the fig in the current EntityManager and CassandraService setup classes,3,3,2,1,0,George Reyes,Todd Nine,Todd Nine,4,0,1,0,0,0,0,0
USERGRID-418,Story,82,Closed,"Fix system/database/setup to swallow ""test-app"" already exists error.",Fix the endpoint to return ok even if the test-app already exists. This isn't really an error and should be swallowed so we don't confuse users. ,5,3,1,1,0,George Reyes,George Reyes,George Reyes,0,0,0,0,0,0,0,1
USERGRID-422,Technical task,82,Closed,Create test that proves the issue before making any rest tier changes,Make a rest test that shows when calling system/database/setup twice returns an exception.,1,3,1,1,0,George Reyes,George Reyes,George Reyes,3,0,1,1,1,0,0,0
USERGRID-280,Story,82,Closed,Implement Admin User methods in Management Class for REST tests,Implement Admin User methods in Management Class for REST tests. Ensure that AdminUsersIT test works.,3,3,3,1,0,George Reyes,Shawn Feldman,Shawn Feldman,4,0,1,1,1,0,0,0
USERGRID-448,Bug,83,Closed,Remove redundant appinfos collections in ManagementServiceImpl,"There is a flaw in the two-dot-o CpEntityManagerFactory.The factory stores a collection of ""appinfo"" type entities but the ManagementServiceImpl stores a redundant collection of ""application_info"" entities. The problem becomes evident when you try to delete an application. The application will only be deleted from the ""appinfos"" collection. When you call the management org/apps end-point you will still see the application because the end-point uses the ""application_infos"". To fix this:- Ensure that only one collection is stored- Add code to migrate the existing app information collections",3,3,2,1,0,David Johnson,David Johnson,David Johnson,8,0,0,0,0,0,0,0
USERGRID-348,Story,83,Closed,Update ExportResourceIT to new REST test framework,null,3,4,1,1,0,George Reyes,George Reyes,George Reyes,1,0,0,0,0,0,0,0
USERGRID-335,Bug,83,Closed,Test Not Passing: CollectionsResourceIT,null,2,3,2,1,0,George Reyes,George Reyes,George Reyes,2,0,0,0,0,0,0,0
USERGRID-371,Technical task,83,Closed,Ensure that all services that use amazon keys are using the same identifier for those amazon keys.,Currently the way notifications looks for access and secret keys is different from the way that export and import services look for keys. This needs to be changed so that we all look for the same name of the keys.,3,3,1,1,0,George Reyes,George Reyes,George Reyes,5,0,0,0,0,0,0,0
USERGRID-466,Bug,83,Closed,Rejected ES Index jobs are dropped.  ,When the index queue is full and ES rejects index requests Usergrid drops them.  The result could be that entities cannot be returned.We should handle this soon.  At a minimum we should put them in an SQS queue or something similar for future handling.,5,1,2,1,0,Todd Nine,Jeffrey West,Jeffrey West,2,0,1,0,0,0,0,0
USERGRID-396,Story,83,Closed,Create UniqueIndexCleanup tool that works with 2.0,Current instance of tools don't work correctly with 2.0. This should have a RESTful endpoint that is trigged with a PUT.  We should have something like this endpoint.Check all unique values across the entire system => PUT /system/database/unqiuecheckCheck all unique values across a single applications => PUT /system/database/uniquecheck/[appid]Check all unique values in a single collection => PUT /system/database/uniquecheck/[appid]/[collectionname]Check a specific unique value for a collection.PUT=> system/database/uniquecheck/[appid]/[collectionname]/[unique value]The unique check will need to audit the unique index and ensure that the unique value exists for the entity specified. If the entity does not exist they should be removed.I think we should implement specific property cleanup first then implement the other operations as an input of Observables,3,3,2,1,0,George Reyes,George Reyes,George Reyes,3,0,1,1,1,0,0,0
USERGRID-472,Story,83,Closed,fix array type index issue when types alternate,null,null,3,1,1,0,Shawn Feldman,Shawn Feldman,Shawn Feldman,0,0,0,0,0,0,0,0
USERGRID-405,Story,83,Closed,Fix hotspot from continuous writes of entities (Shawn),Currently performing a continuous PUT in 2.0 under heavy load causes a hotspot in our cassandra data.  Cause:# Under load entities can be PUT continuously# Asynchronous cleanups run and delete previous versions# These versions are retained in cassandra for long periods of time.  This causes severe row bloating before compaction occurs.Solution:For entity data we only care about the current max version.  We should change this column family to store only the maximum data format.  We will need to keep the log of previous versions so that we can bring ES into a consistent state,1,3,2,1,0,Todd Nine,Todd Nine,Todd Nine,5,0,4,0,0,0,0,0
USERGRID-456,Bug,83,Closed,Change ElasticSearch mapping behavior to be per index,Currently it is not possible to share multiple usergrid instances on the same cluster.  This is due to our default mapping usage in elasticsearch.  We need to change the following.# Stop putting default wildcard mappings based on the index prefix while this should work it appears it is not# Change our settings so that when an index is created the default mapping is applied per-indexAlso during an index rebuild if the write_alias exists we will also want to explicitly update the mapping during this process.   This will allow us to do an online rebuild without having to allocate a new write index and then merge.,3,1,1,1,0,Todd Nine,Todd Nine,Todd Nine,0,0,1,1,1,0,0,0
USERGRID-416,Story,83,Closed,SPIKE: Profile Usergrid Search,null,3,3,1,1,0,Todd Nine,Shawn Feldman,Shawn Feldman,0,0,1,0,0,0,0,0
USERGRID-443,Story,83,Closed,Implement Windows Raw Push Notifications for 1.0,Support for Raw Push Notifications for Windows platform needs to be added to the 1.0 code base.  A separate task can be created/assigned for 2.0.,3,2,1,1,0,Shawn Feldman,Jeffrey West,Jeffrey West,0,0,0,0,0,0,0,0
USERGRID-361,Story,83,Closed,Create REST test for app delete,null,2,3,2,1,0,David Johnson,Rod Simpson,Rod Simpson,1,0,0,0,0,0,0,0
USERGRID-432,Story,83,Closed,Remove redundant createIndex calls,null,3,3,1,1,0,Shawn Feldman,Shawn Feldman,Shawn Feldman,0,0,1,0,0,0,0,0
USERGRID-454,Story,83,Closed,Add metrics to cassandra and ES calls,We want to add a way for UG to get metrics about calls being made to Cassandra and ES so we can measure where we have performance bottlenecks.In order to accomplish this we need to wrap our Cassandra execution calls with graphite timers. We could also set timers to check when Cassandra calls are being started or loaded up.For ES we already have timers around index updates and index deletes. We just want to check the other ES calls ( index creations delete by queries and the rest ),5,3,1,1,0,George Reyes,Shawn Feldman,Shawn Feldman,0,0,0,0,0,0,0,0
USERGRID-465,Story,83,Closed,Fix remaining graphite timers in CpEntityManager,Refactor of UG-454 where we move the timers into the constructor instead of being initialized in methods. ,1,3,2,1,0,George Reyes,George Reyes,George Reyes,2,0,0,0,0,0,0,0
USERGRID-415,Bug,83,Closed,Consider Not Logging this Exception,This exception probably shouldn't be logged at ERROR.  Please consider logging it at DEBUG or not at all.2015-02-25 02:35:55795 [http-bio-8080-exec-2] ERROR org.apache.usergrid.services.AbstractCollectionService- Entity 7 unable to be created in collection saparticlesorg.apache.usergrid.persistence.exceptions.DuplicateUniquePropertyExistsException: Entity saparticle requires that property named name be unique value of 000000000000226126-2538 existsat org.apache.usergrid.corepersistence.CpEntityManager.handleWriteUniqueVerifyException(CpEntityManager.java:2556)at org.apache.usergrid.corepersistence.CpEntityManager.batchCreate(CpEntityManager.java:2483)at org.apache.usergrid.corepersistence.CpEntityManager.create(CpEntityManager.java:334)at org.apache.usergrid.corepersistence.CpEntityManager.create(CpEntityManager.java:280)at org.apache.usergrid.corepersistence.CpEntityManager.create(CpEntityManager.java:266)at org.apache.usergrid.corepersistence.CpRelationManager.createItemInCollection(CpRelationManager.java:746)at org.apache.usergrid.corepersistence.CpEntityManager.createItemInCollection(CpEntityManager.java:1325)at org.apache.usergrid.services.AbstractCollectionService.postCollection(AbstractCollectionService.java:369)at org.apache.usergrid.services.AbstractService.invokeCollection(AbstractService.java:720)at org.apache.usergrid.services.AbstractService.invoke(AbstractService.java:634)at org.apache.usergrid.services.AbstractService.invoke(AbstractService.java:544)at org.apache.usergrid.services.ServiceRequest.execute(ServiceRequest.java:226)at org.apache.usergrid.services.ServiceRequest.execute(ServiceRequest.java:193)at org.apache.usergrid.rest.applications.ServiceResource.executeServiceRequest(ServiceResource.java:251)at org.apache.usergrid.rest.applications.ServiceResource.executePost(ServiceResource.java:401)at sun.reflect.GeneratedMethodAccessor135.invoke(Unknown Source)at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)at java.lang.reflect.Method.invoke(Method.java:601)at com.sun.jersey.spi.container.JavaMethodInvokerFactory$1.invoke(JavaMethodInvokerFactory.java:60)at com.sun.jersey.server.impl.model.method.dispatch.AbstractResourceMethodDispatchProvider$TypeOutInvoker._dispatch(AbstractResourceMethodDispatchProvider.java:185)at com.sun.jersey.server.impl.model.method.dispatch.ResourceJavaMethodDispatcher.dispatch(ResourceJavaMethodDispatcher.java:75)at com.sun.jersey.server.impl.uri.rules.HttpMethodRule.accept(HttpMethodRule.java:302)at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.ResourceClassRule.accept(ResourceClassRule.java:108)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.RootResourceClassesRule.accept(RootResourceClassesRule.java:84)at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1542)at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1473)at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1419)at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1409)at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:409)at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:540)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:909)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:857)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:811)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:346)at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:259)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.usergrid.rest.filters.ContentTypeFilter.doFilter(ContentTypeFilter.java:92)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220)at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122)at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:503)at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170)at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103)at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950)at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116)at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421)at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1070)at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611)at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314)at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)at java.lang.Thread.run(Thread.java:722)2015-02-25 02:35:55799 [http-bio-8080-exec-2] ERROR org.apache.usergrid.services.AbstractCollectionService- Entity 8 unable to be created in collection saparticlesorg.apache.usergrid.persistence.exceptions.DuplicateUniquePropertyExistsException: Entity saparticle requires that property named name be unique value of 000000000000230926-3219 existsat org.apache.usergrid.corepersistence.CpEntityManager.handleWriteUniqueVerifyException(CpEntityManager.java:2556)at org.apache.usergrid.corepersistence.CpEntityManager.batchCreate(CpEntityManager.java:2483)at org.apache.usergrid.corepersistence.CpEntityManager.create(CpEntityManager.java:334)at org.apache.usergrid.corepersistence.CpEntityManager.create(CpEntityManager.java:280)at org.apache.usergrid.corepersistence.CpEntityManager.create(CpEntityManager.java:266)at org.apache.usergrid.corepersistence.CpRelationManager.createItemInCollection(CpRelationManager.java:746)at org.apache.usergrid.corepersistence.CpEntityManager.createItemInCollection(CpEntityManager.java:1325)at org.apache.usergrid.services.AbstractCollectionService.postCollection(AbstractCollectionService.java:369)at org.apache.usergrid.services.AbstractService.invokeCollection(AbstractService.java:720)at org.apache.usergrid.services.AbstractService.invoke(AbstractService.java:634)at org.apache.usergrid.services.AbstractService.invoke(AbstractService.java:544)at org.apache.usergrid.services.ServiceRequest.execute(ServiceRequest.java:226)at org.apache.usergrid.services.ServiceRequest.execute(ServiceRequest.java:193)at org.apache.usergrid.rest.applications.ServiceResource.executeServiceRequest(ServiceResource.java:251)at org.apache.usergrid.rest.applications.ServiceResource.executePost(ServiceResource.java:401)at sun.reflect.GeneratedMethodAccessor135.invoke(Unknown Source)at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)at java.lang.reflect.Method.invoke(Method.java:601)at com.sun.jersey.spi.container.JavaMethodInvokerFactory$1.invoke(JavaMethodInvokerFactory.java:60)at com.sun.jersey.server.impl.model.method.dispatch.AbstractResourceMethodDispatchProvider$TypeOutInvoker._dispatch(AbstractResourceMethodDispatchProvider.java:185)at com.sun.jersey.server.impl.model.method.dispatch.ResourceJavaMethodDispatcher.dispatch(ResourceJavaMethodDispatcher.java:75)at com.sun.jersey.server.impl.uri.rules.HttpMethodRule.accept(HttpMethodRule.java:302)at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.ResourceClassRule.accept(ResourceClassRule.java:108)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.RootResourceClassesRule.accept(RootResourceClassesRule.java:84)at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1542)at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1473)at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1419)at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1409)at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:409)at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:540)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:909)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:857)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:811)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:346)at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:259)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.usergrid.rest.filters.ContentTypeFilter.doFilter(ContentTypeFilter.java:92)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220)at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122)at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:503)at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170)at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103)at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950)at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116)at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421)at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1070)at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611)at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314)at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)at java.lang.Thread.run(Thread.java:722),1,3,3,1,0,George Reyes,Jeffrey West,Jeffrey West,4,0,0,0,0,0,0,0
USERGRID-461,Bug,83,Closed,Cursor grows as our number of indexes grow,It appears our cursor grows as our index grows. This is causing issues with the request growing too large. To alleviate this issue I think we should perform the following.ON READ# Receive the cursor from ES# Create a new timeUUID# Put the cursor into a map with an expiration equal to the ES expiration time using the new timeUUID string as a key# Return the time UUID as a string to the userON next page# Lookup the the ES cursor from Cassandra# Get the next page of results,5,3,2,1,0,Todd Nine,Todd Nine,Todd Nine,2,0,0,0,0,0,0,0
USERGRID-473,Story,83,Closed,Add Dead Letter Queue,null,3,3,2,1,0,Jeffrey West,Shawn Feldman,Shawn Feldman,1,0,0,0,0,0,0,0
USERGRID-460,Bug,97,Closed,Geospatial/Geolocation query results are not sorted by distance,Geospatial ('within') query results are not sorted by distance.  We should sort by distance ascending by default.  This is now MongoDB handles the $near queries.Please add a test to confirm sorting is done correctly.,3,4,3,0,0,George Reyes,Jeffrey West,Jeffrey West,5,0,1,0,0,0,0,0
USERGRID-485,Story,97,Resolved,2.1 - Rest Tests Must Pass,Our tests take a long time and don't passwe should at least make them pass,null,1,2,1,0,David Johnson,Shawn Feldman,Shawn Feldman,1,0,0,0,0,0,0,0
USERGRID-482,Story,97,Closed,Change dynamic mapping to static ,Change dynamic mapping to static - we discussed that during the call having a lot of mappings changes may be demanding to Elasticsearch. The change from fully dynamic and changing very often to mostly static mapping would result in way less pressure on Elasticsearch data nodes in general,null,3,2,1,0,Shawn Feldman,Shawn Feldman,Shawn Feldman,1,0,0,0,0,0,0,0
