key,issueType,sprint,status,summary,description,storyPoint,priority,watchcount,fixVersions,affectedVersions,assignee,creator,reporter,commentCount,votes,issueLinks,blockedBy,blocks,dependedOnBy,dependedOn,subtasks
AURORA-72,Story,42,Resolved,Improve root README.md,README.md is the first thing many prospective contributors will see when viewing the source code as well as the first thing many users will automatically jump to. Update it to be more helpful possibly merge with docs/README.md,null,3,2,1,0,Kevin Sweeney,Kevin Sweeney,Kevin Sweeney,1,0,0,0,0,0,0,0
AURORA-863,Bug,42,Resolved,provision-dev-cluster.sh refers to mesos egg instead of mesos.native,This makes the executor fail to build in the vagrant environment. We were apparently depending on the mesos.native egg on pypi which was removed in MESOS-1898,null,1,4,1,0,Kevin Sweeney,Kevin Sweeney,Kevin Sweeney,4,0,2,2,2,0,0,0
AURORA-627,Task,42,Resolved,use latest psutil library for thermos in pants,"Unable to execute thermos due to following error. It's due to this bug in {{psutil}}. [issue 442|https://code.google.com/p/psutil/issues/detail?id=442]. We were using v1.1.2. We should use v1.1.3 or newer.Facing same issue with gc_executor and thermos_runner.{code}./dist/thermos_executor.pex                                                                   [latest] 18:30:53Traceback (most recent call last):  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/.bootstrap/_twitter_common_python/pex.py"" line 225 in execute    self.execute_interpreter()  File ""/usr/lib64/python2.6/contextlib.py"" line 34 in __exit__    self.gen.throw(type value traceback)  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/.bootstrap/_twitter_common_python/pex.py"" line 175 in patch_pkg_resources    yield  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/.bootstrap/_twitter_common_python/pex.py"" line 223 in execute    self.execute_entry(entry_point args)  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/.bootstrap/_twitter_common_python/pex.py"" line 271 in execute_entry    runner(entry_point)  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/.bootstrap/_twitter_common_python/pex.py"" line 293 in execute_pkg_resources    runner = entry.load(require=False)  # trust that the environment is sane  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/.bootstrap/pkg_resources.py"" line 2048 in load    entry = __import__(self.module_name globals()globals() ['__name__'])  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/apache/aurora/executor/bin/thermos_executor_main.py"" line 31 in <module>  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/apache/aurora/executor/thermos_task_runner.py"" line 31 in <module>  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/apache/thermos/core/runner.py"" line 70 in <module>  File ""/Volumes/apple/quark/incubator-aurora/dist/thermos_executor.pex/apache/thermos/core/helper.py"" line 21 in <module>  File ""/home/bhuvan/.pex/install/psutil-1.1.2-cp26-none-linux_x86_64.whl.a1805e756711e817e309c89cedf92d2a070c3ee7/psutil-1.1.2-cp26-none-linux_x86_64.whl/psutil/__init__.py"" line 89 in <module>    import psutil._pslinux as _psplatform  File ""/home/bhuvan/.pex/install/psutil-1.1.2-cp26-none-linux_x86_64.whl.a1805e756711e817e309c89cedf92d2a070c3ee7/psutil-1.1.2-cp26-none-linux_x86_64.whl/psutil/_pslinux.py"" line 21 in <module>    import _psutil_linuxImportError: /home/bhuvan/.pex/install/psutil-1.1.2-cp26-none-linux_x86_64.whl.a1805e756711e817e309c89cedf92d2a070c3ee7/psutil-1.1.2-cp26-none-linux_x86_64.whl/_psutil_linux.so: undefined symbol: prlimit{code}",null,3,4,1,0,Joe Smith,Bhuvaneswaran A,Bhuvaneswaran A,3,0,2,1,1,0,0,0
AURORA-779,Bug,42,Resolved,v2 client has worse error message than v1,"Copied from a user report at Twitter:I had a typo in an aurora config where I was resolving a mustache variable outside of a string:{code}instances = {{profile.instances}}{code}where I should have been doing{code}instances = ""{{profile.instances}}""{code}The error message on the v2 client was:{quote}Error executing command: Error loading configuration: name 'profile' is not defined{quote}The v1 client gave me a line number:{quote}  File ""router.aurora"" line 90 in <module>    instances = {{profile.instances}}NameError: name 'profile' is not defined{quote}",null,3,3,1,0,Mark Chu-Carroll,Kevin Sweeney,Kevin Sweeney,10,0,0,0,0,0,0,0
AURORA-833,Task,42,Resolved,Extract complex gradle tasks from build.gradle,Prime candidates:- thrift codegen task- custom jacoco output parsingContext:http://www.gradle.org/docs/current/userguide/custom_tasks.html,null,3,1,1,0,Bill Farner,Bill Farner,Bill Farner,2,0,0,0,0,0,0,0
AURORA-839,Story,42,Resolved,Add documentation describing the scheduler's storage system,The storage system in the scheduler is the most complicated part of the system and pretty unapproachable for new developers.  Some details will help acquaint people with the different moving pieces involved.,null,3,4,1,0,Maxim Khutornenko,Bill Farner,Bill Farner,5,0,0,0,0,0,0,0
AURORA-763,Task,42,Resolved,Document how to use the new asynchronous updater feature,We should document how the new async update works. ,null,3,2,1,0,Bill Farner,David McLaughlin,David McLaughlin,1,0,0,0,0,0,0,0
AURORA-830,Task,42,Resolved,Make Executor Overhead Configurable,Currently the overhead allocated for executors is hard coded into the {{ResourceSlot}} class. This should be changed so the overhead is taken from a command line flag. This is necessary so users can choose the impact executor overhead had on their cluster.,null,4,1,1,0,Zameer Manji,Zameer Manji,Zameer Manji,2,0,0,0,0,0,0,0
AURORA-585,Story,42,Resolved,aurora/thermos test failure on py26 due to pex,"The target {{./pants src/test/python:all -vxs}} fail because valid pex is not built. Refer to attached log for verbose output.{code}[bhuvan@build incubator-aurora]$ ./build-support/pex.venv/bin/pexTraceback (most recent call last):  File ""./build-support/pex.venv/bin/pex"" line 5 in <module>    from pkg_resources import load_entry_point  File ""/home/bhuvan/projects/mesos/incubator-aurora/build-support/pex.venv/lib/python2.6/site-packages/pkg_resources.py"" line 2876 in <module>    working_set = WorkingSet._build_master()  File ""/home/bhuvan/projects/mesos/incubator-aurora/build-support/pex.venv/lib/python2.6/site-packages/pkg_resources.py"" line 449 in _build_master    ws.require(__requires__)  File ""/home/bhuvan/projects/mesos/incubator-aurora/build-support/pex.venv/lib/python2.6/site-packages/pkg_resources.py"" line 745 in require    needed = self.resolve(parse_requirements(requirements))  File ""/home/bhuvan/projects/mesos/incubator-aurora/build-support/pex.venv/lib/python2.6/site-packages/pkg_resources.py"" line 639 in resolve    raise DistributionNotFound(req)pkg_resources.DistributionNotFound: argparse{code}The fix is to explicitly install this library.{code}./build-support/pex.venv/bin/pip install argparse==1.2.1{code}We should fix pants to include this library as one of dependent when it build the pex of pex.",null,1,7,1,1,Joshua Cohen,Bhuvaneswaran A,Bhuvaneswaran A,13,0,4,1,1,0,0,0
AURORA-440,Task,42,Resolved,Document cron,null,null,2,4,1,0,Kevin Sweeney,Kevin Sweeney,Kevin Sweeney,2,2,1,0,0,0,0,0
AURORA-175,Task,42,Resolved,thermos runner should discriminate failures using exit status,We do the correct thing on the executor side when there is a configuration/interpolation problem (report FAILURE.)On the thermos_runner side we don't exit with a separate exit status for bad configuration nor do we even pay attention to the exit status from the thermos executor.  So when the runner exits unexpectedly that's always treated as a LOST.  Instead there should be a contract between the thermos_runner and thermos_executor about certain classes of failures indicated by exit statuses so that we can differentiate between legit LOST and FAILURE for example if the user no longer exists on the box.,null,2,2,1,0,Brian Wickman,Brian Wickman,Brian Wickman,3,0,1,1,1,0,0,0
AURORA-728,Bug,42,Resolved,Executor does not handle announcer errors properly,"Failures in the announcer lead to mesos and aurora running out of sync.Consider the following stacktrace:{code}Traceback (most recent call last):  File ""/root/.pex/install/twitter.common.exceptions-0.3.0-py2-none-any.whl.aa74e2e8535b1ea39bf9512cf70dba3e5aea7b1b/twitter.common.exceptions-0.3.0-py2-none-any.whl/twitter/common/exceptions/__init__.py"" line 126 in _excepting_run    self.__real_run(*args **kw)  File ""/root/.pex/install/twitter.common.concurrent-0.3.0-py2-none-any.whl.3c9a3bf0ac76acff13a6803a37138bc9f18e54c7/twitter.common.concurrent-0.3.0-py2-none-any.whl/twitter/common/concurrent/deferred.py"" line 43 in run    self._closure()  File ""/opt/thermos/bin/thermos_executor.pex/apache/aurora/executor/aurora_executor.py"" line 258 in <lambda>  File ""/opt/thermos/bin/thermos_executor.pex/apache/aurora/executor/aurora_executor.py"" line 121 in _run  File ""/opt/thermos/bin/thermos_executor.pex/apache/aurora/executor/aurora_executor.py"" line 161 in _start_status_manager  File ""/opt/thermos/bin/thermos_executor.pex/apache/aurora/executor/common/announcer.py"" line 74 in from_assigned_task  File ""/opt/thermos/bin/thermos_executor.pex/apache/aurora/executor/common/announcer.py"" line 100 in make_serverset  File ""/root/.pex/install/kazoo-1.3.1-py2-none-any.whl.261c1cd5b2337063b238f0c52eeed45a1df90891/kazoo-1.3.1-py2-none-any.whl/kazoo/client.py"" line 475 in start    raise self.handler.timeout_exception(""Connection time-out"")kazoo.handlers.threading.TimeoutError: Connection time-out{code}*Current behaviour:* The executor dies. Mesos considers the task as RUNNING whereas aurora will eventually consider the task as LOST.*Expected behaviour:* The executor catches the exception and dispatches TASK_LOST or TASK_FAILED",null,2,4,1,0,Zameer Manji,Stephan Erb,Stephan Erb,6,0,0,0,0,0,0,0
AURORA-176,Task,42,Resolved,more gracefully handle cases where user does not exist on machine,"Tasks are going LOST for this reason:{noformat}Initialization of task runner failed: Could not construct sandbox: 'getpwnam(): name not found: zmanji'{noformat}I think everything is actually behaving correctly but this should probably be propagated as a task FAILED rather than LOST.From Jon B:As far as the specific case described here (failure during task runner initialization) this is actually done - it now results in FAILED:{noformat}2 mins ago - FAILED : Initialization of task runner failed: Could not construct sandbox: 'getpwnam(): name not found: cosmingheorghe'{noformat}However it's still possible for a task to go LOST when a user doesn't exist any more when the runner terminates abnormally (after the sandbox is set up and task is already running):{noformat}D1024 21:17:11.360357 52726 runner.py:748] runnable: applicationD1024 21:17:11.360486 52726 runner.py:750] waiting: D1024 21:17:11.361073 52726 runner.py:647] _set_process_status(application <= WAITING seq=4[auto])D1024 21:17:11.361279 52726 ckpt.py:367] Running state machine for process=application/seq=4D1024 21:17:11.361418 52726 runner.py:225] _on_process_transition: ProcessStatus(seq=4 process=u'application' start_time=None coordinator_pid=None pid=None return_code=None state=0 stop_time=None fork_time=None)D1024 21:17:11.428257 52726 runner.py:90] Process on_waiting ProcessStatus(seq=4 process=u'application' start_time=None coordinator_pid=None pid=None return_code=None state=0 stop_time=None fork_time=None)E1024 21:17:11.429981 52726 runner.py:545] Caught exception in self.control(): Unable to get pwent information!E1024 21:17:11.432827 52726 runner.py:546]   Traceback (most recent call last):  File ""twitter/thermos/runner/runner.py"" line 543 in control    yield  File ""twitter/thermos/runner/runner.py"" line 831 in run    self._run()  File ""twitter/thermos/runner/runner.py"" line 839 in _run    iteration_wait = runner.run()  File ""twitter/thermos/runner/runner.py"" line 278 in run    launched = self.runner._run_plan(self.runner._regular_plan)  File ""twitter/thermos/runner/runner.py"" line 764 in _run_plan    self._set_process_status(process_name ProcessState.WAITING)  File ""twitter/thermos/runner/runner.py"" line 650 in _set_process_status    self._dispatcher.dispatch(self._state runner_ckpt self._recovery)  File ""twitter/thermos/base/ckpt.py"" line 372 in dispatch    self._run_process_dispatch(process_update.state process_update)  File ""twitter/thermos/base/ckpt.py"" line 200 in _run_process_dispatch    getattr(handler handler_function)(process_update)  File ""twitter/thermos/runner/runner.py"" line 93 in on_waiting    process_update.process process_update.seq + 1))  File ""twitter/thermos/runner/runner.py"" line 675 in _task_process_from_process_name    fork=close_ckpt_and_fork)  File ""twitter/thermos/runner/process.py"" line 287 in __init__    ProcessBase.__init__(self *args **kw)  File ""twitter/thermos/runner/process.py"" line 93 in __init__    user current_user = self._getpwuid() # may raise self.UnknownUserError  File ""twitter/thermos/runner/process.py"" line 214 in _getpwuid    raise self.UnknownUserError('Unable to get pwent information!')UnknownUserError: Unable to get pwent information!and then the executor marks it as LOSTI1024 21:17:11.947812 52673 status_manager.py:69] Executor polling thread detected termination condition.I1024 21:17:11.948065 52673 task_runner_wrapper.py:184] Runner is dead skipping kill.I1024 21:18:11.114897 52673 status_manager.py:109] Waiting for terminal state current state: ACTIVE...I1024 21:18:11.616302 52673 status_manager.py:109] Waiting for terminal state current state: ACTIVEI1024 21:18:12.117630 52673 status_manager.py:125] State we've accepted: Thermos(ACTIVE) / Failure: NoneE1024 21:18:12.117769 52673 status_manager.py:129] Runner is dead but task state unexpectedly ACTIVE!...D1024 21:18:12.664916 52673 ckpt.py:336] Flipping task state from FINALIZING to KILLEDD1024 21:18:12.665034 52673 runner.py:229] _on_task_transition: TaskStatus(state=3 runner_uid=0 runner_pid=52673 timestamp_ms=1382649492664)D1024 21:18:12.737503 52673 runner.py:188] Task on_killed(TaskStatus(state=3 runner_uid=0 runner_pid=52673 timestamp_ms=1382649492664))I1024 21:18:12.737726 52673 helper.py:125]   Coordinator stage_twemcache [pid: 52758] completed.I1024 21:18:12.737891 52673 helper.py:136]   Process stage_twemcache [pid: 52759] completed.I1024 21:18:12.738014 52673 runner.py:903] Transitioning application to LOSTD1024 21:18:12.738142 52673 helper.py:204] TaskRunnerHelper.kill_process(stage_twemcache)I1024 21:18:12.738306 52673 helper.py:125]   Coordinator stage_twemcache [pid: 52758] completed.I1024 21:18:12.738466 52673 helper.py:136]   Process stage_twemcache [pid: 52759] completed.D1024 21:18:12.738584 52673 helper.py:212]    => SIGKILL coordinator group 52758I1024 21:18:12.738967 52673 status_manager.py:150] Sending terminal state update: TASK_LOST{noformat}",null,2,2,1,0,Brian Wickman,Brian Wickman,Brian Wickman,2,0,1,1,1,0,0,0
AURORA-802,Bug,42,Resolved,Quota is not checked correctly in startJobUpdate,The prod resources represented by the IJobUpdate are rolled up into IResourceAggregate and thus anonymized before being passed into the QuotaManager. This makes QuotaManager treat update resources as purely additive leading to double counting.,null,1,2,1,0,Maxim Khutornenko,Maxim Khutornenko,Maxim Khutornenko,3,0,0,0,0,0,0,0
AURORA-678,Task,42,Resolved,Serve static HTTP assets out of a classpath directory,Static asset registration with our HTTP server is somewhat complicated requiring a manual mapping to be made from the request to match and the classpath entry to serve.  Jetty has built-in support for serving static assets out of a directory on the classpath which would reduce all of our asset binding code to a few lines.  It also opens the doors to easy extension of the web interface at runtime by adding to the classpath and would also reduce iteration time when developing the web interface.,null,3,3,1,0,Joshua Cohen,Bill Farner,Bill Farner,2,0,1,1,1,0,0,0
AURORA-722,Bug,42,Resolved,snapshot performance issues,In one of our larger production clusters we're seeing issues with snapshot performance that cause the scheduler to failover before completing a snapshot.For background the scheduler writes a compressed (when -deflate_snapshots is enabled) binary-encoded Snapshot (from api.thrift) to the mesos replicated log every hour (or -dlog_snapshot_interval). This snapshot represents most of the scheduler's heap usage including the configuration for all tasks running in the cluster.Add appropriate instrumentation to the snapshot routine and patch any obvious performance bottlenecks.,null,3,3,1,0,Kevin Sweeney,Kevin Sweeney,Kevin Sweeney,5,0,1,0,0,0,0,0
AURORA-742,Task,42,Resolved,Add client commands to query server-driven updates.,null,null,3,1,1,0,Mark Chu-Carroll,Mark Chu-Carroll,Mark Chu-Carroll,1,0,0,0,0,0,0,0
AURORA-780,Bug,42,Resolved,python checkstyle looks at 3rdparty,"When attempting to commit https://reviews.apache.org/r/25835/ I was blocked by Python checkstyle as the rename of checked-in bootstrap test files (some written in python) was picked up.{noformat}T401:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:002 From import must import names in lexical order.     |from __future__ import absolute_import unicode_literals print_function divisionT401:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:005 From import must import names in lexical order.     |from os import environ stat remove as _delete_fileT401:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:006 From import must import names in lexical order.     |from os.path import isfile dirname basename abspathT405:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:004 Import block starting here contains imports from multiple module types: stdlib 3rdparty.     |from sys import argvT100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:018 Indentation of 4 instead of 2     |    BUCKET_NAME = environ['TWBS_S3_BUCKET']T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:020 Indentation of 4 instead of 2     |    raise SystemExit(""TWBS_S3_BUCKET environment variable not set!"")T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:024 Indentation of 4 instead of 2     |    hasher = sha256()T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:026 Indentation of 4 instead of 2     |        hasher.update(input_file.read())T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:033 Indentation of 4 instead of 2     |    try:T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:034 Indentation of 4 instead of 2     |        _delete_file(filename)T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:036 Indentation of 4 instead of 2     |        passT100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:040 Indentation of 4 instead of 2     |    kib = stat(_tarball_filename_for(directory)).st_size // BYTES_PER_MBT100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:045 Indentation of 4 instead of 2     |    return abspath('./{}.tar.gz'.format(basename(directory)))T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:049 Indentation of 4 instead of 2     |    print(""Creating tarball of {}..."".format(directory))T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:054 Indentation of 4 instead of 2     |    print(""Extracting tarball of {}..."".format(directory))T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:059 Indentation of 4 instead of 2     |    _delete_file_quietly(NEED_TO_UPLOAD_MARKER)T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:061 Indentation of 4 instead of 2     |        print(""Downloading {} tarball from S3..."".format(friendly_name))T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:064 Indentation of 4 instead of 2     |        open(NEED_TO_UPLOAD_MARKER 'a').close()T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:073 Indentation of 4 instead of 2     |    _create_tarball(directory)T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:084 Indentation of 4 instead of 2     |    argv.pop(0)T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:086 Indentation of 4 instead of 2     |        raise SystemExit(""USAGE: s3_cache.py <download | upload> <friendly name> <dependencies file> <directory>"")T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:092 Indentation of 4 instead of 2     |        raise SystemExit(""Could not access bucket!"")T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:100 Indentation of 4 instead of 2     |        download(directory)T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:102 Indentation of 4 instead of 2     |        if isfile(NEED_TO_UPLOAD_MARKER):  # FIXMET100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:103 Indentation of 4 instead of 2     |            upload(directory)T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:105 Indentation of 4 instead of 2     |            print(""No need to upload anything."")T100:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:107 Indentation of 4 instead of 2     |        raise SystemExit(""Unrecognized mode {!r}"".format(mode))T802:WARNING 3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:064 open() calls should be made within a contextmanager.     |        open(NEED_TO_UPLOAD_MARKER 'a').close()E501:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:050 line too long (105 > 100 characters)     |    run(['tar' '-czf' _tarball_filename_for(directory) '-C' dirname(directory) basename(directory)])E501:ERROR   3rdparty/javascript/scheduler/assets/bower_components/bootstrap/test-infra/s3_cache.py:086 line too long (114 > 100 characters)     |        raise SystemExit(""USAGE: s3_cache.py <download | upload> <friendly name> <dependencies file> <directory>""){noformat}",null,3,2,1,0,Joshua Cohen,Kevin Sweeney,Kevin Sweeney,2,0,0,0,0,0,0,0
AURORA-774,Task,42,Resolved,Expose MTTA/R SLA metrics for non-prod jobs,In a cluster with limited resources where production jobs take scheduling priority and/or preempt non-prod jobs it will be useful to track median times to assigned/running for non-prod jobs. This will help estimating the performance impact in the event of a (un-)planned capacity removal.,null,3,2,1,0,Maxim Khutornenko,Maxim Khutornenko,Maxim Khutornenko,1,0,0,0,0,0,0,0
AURORA-689,Story,42,Resolved,Start vetting Mesos 0.21.0,This should include both the changes in python-land as well as for the scheduler.Should include a review of https://reviews.apache.org/r/24264 as well.,null,3,3,1,0,David McLaughlin,Joe Smith,Joe Smith,4,0,1,0,0,0,0,0
AURORA-788,Bug,42,Resolved,GC executor doesn't need to exit after period of inactivity,The GC Executor is currently configured to exit after a hardcoded limit of activity since it processed a launchTask request. This causes needless task churn in the cluster especially given that the scheduler's default launch interval will cause the executor to need to be relaunched on average every 15 minutes.,null,4,2,1,0,Kevin Sweeney,Kevin Sweeney,Kevin Sweeney,1,0,1,0,0,0,0,0
AURORA-751,Task,42,Resolved,Remove SANDBOX_DELETED task state,Given the upcoming GC deprecation remove SANDBOX_DELETED state from the TaskStateMachine. It was only used to correctly drive the scheduler UI.,null,3,1,1,0,Maxim Khutornenko,Maxim Khutornenko,Maxim Khutornenko,1,0,0,0,0,0,0,0
AURORA-786,Bug,42,Resolved,Client does not log Response.messageDEPRECATED errors,"The implementation of context.py:log_response() checks only the new {{details}} field but not the old {{messageDEPRECATED}} one. This leads to ignoring unhandled updater errors wrapped into a synthetic Response object:{noformat}...log(info): Cleaning upError: Update failed; see log for details.log(info): Error executing command: Update failed; see log for details.Error executing command: Update failed; see log for details.{noformat}The ""Update failed; see log for details."" message is misleading as there will be nothing in the log in this case.",null,3,1,1,0,Maxim Khutornenko,Maxim Khutornenko,Maxim Khutornenko,1,0,0,0,0,0,0,0
AURORA-363,Task,42,Resolved,the new pants selects 2.6.x by default if it's available,The new pants finds all the python interpreters on the path and selects the minimum version that is compatible with it.  Previous behavior would use sys.executable (the current interpreter) which is more desirable.  We should update pants invocations so that we select the current interpreter or at least CPython>=2.7<3,null,3,2,1,0,Joe Smith,Brian Wickman,Brian Wickman,3,0,2,0,0,0,0,0
AURORA-748,Bug,42,Resolved,Help command is broken,$ aurora2.pex help update startlog(ERROR): Unknown error: sequence item 24: expected string instancemethod foundlog(ERROR): Unknown error: sequence item 24: expected string instancemethod foundThis also happens for `help update pause`.,null,4,3,1,0,Joe Smith,Kevin Burg,Kevin Burg,2,0,0,0,0,0,0,0
AURORA-781,Story,42,Resolved,Fix bind parameter processing in client,In client commands there are two problems involving pystachio bindings:(1) Binding parameters sometimes don't work correctly;(2) If a binding never gets resolved an error isn't generated.,null,3,2,1,0,Mark Chu-Carroll,Mark Chu-Carroll,Mark Chu-Carroll,3,0,0,0,0,0,0,0
AURORA-142,Task,42,Resolved,Remove getVersion API from client,The getVersion RPC has been deprecated in favor of the Response.serverInfo field.  Change the client to stop using getVersion.,null,3,2,1,0,Bill Farner,Suman Karumuri,Suman Karumuri,2,0,3,2,2,0,0,0
AURORA-333,Task,42,Resolved,finish all deprecations in schema/base.py,There are currently a number of deprecations listed in src/main/python/apache/aurora/config/schema/base.pycron_policydaemonhealth_check_interval_secsand a number of other structs that should be removed:recipesPacker,null,3,3,1,0,Zameer Manji,Brian Wickman,Brian Wickman,3,0,0,0,0,0,0,0
AURORA-504,Bug,42,Resolved,there should be a section to describe how to clone git repo in howtocontribute page,The aurora how to contirbue guide here http://aurora.incubator.apache.org/docs/howtocontribute/says not a lot of useful information for example even not a section to describe where to find the latest code.It may confusing people who try to find latest code at this page and then follow other doc to build-deploy.,null,4,2,1,0,Joshua Cohen,Chengwei Yang,Chengwei Yang,1,0,0,0,0,0,0,0
AURORA-770,Bug,42,Resolved,V2 client logs HTTP connections to info,I see this with all v2 client commands:{noformat}log(info): Starting new HTTP connection (1): 192.168.33.7log(info): Starting new HTTP connection (1): 192.168.33.7{noformat}Presumably these should be debug-level log messages.,null,3,3,1,0,Joshua Cohen,Bill Farner,Bill Farner,2,0,0,0,0,0,0,0
