key,issueType,sprint,status,summary,description,storyPoint,priority,watchcount,fixVersions,affectedVersions,assignee,creator,reporter,commentCount,votes,issueLinks,blockedBy,blocks,dependedOnBy,dependedOn,subtasks
XD-800,Story,20,Done,Job channels need to denote a namespace,Job channels need to have a namespace.  i.e. job-somejobname.  Where the - is the delimiter for the namespace.  The preference is to use the : instead of the -.  But XD-766 needs to be completed in order to support this.,2,4,2,1,0,Glenn Renfro,Glenn Renfro,Glenn Renfro,1,0,0,0,0,0,0,0
XD-810,Story,20,Done,Deleting a stream with reference to named channel disconnects channel from all streams,"The following sequence results in ""Dispatcher has no subscribers"" error  (stack trace below) because deleting stream2 disconnects stream1 from the foo channel. Current work on XD-685 has infrastructure for disconnecting just the channels involved in a stream so should make it easier to fix this issue once merged. stream create stream1 --definition ""time > :foo""stream create stream2 --definition ""http > :foo""stream create stream3 --definition "":foo > file""stream destroy stream2// expect file sink to still get time but instead blows up b/c// deleteOutbound(""foo"") killed links b/w foo and both local output channelsServer stack trace:10:47:11921 ERROR task-scheduler-6 handler.LoggingHandler:140 - org.springframework.integration.MessageDeliveryException: Dispatcher has no subscribers for channel 'SimpleModule [name=time type=source group=stream1 index=0].output'.at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:81)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:178)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:149)at org.springframework.integration.core.MessagingTemplate.doSend(MessagingTemplate.java:304)at org.springframework.integration.core.MessagingTemplate.send(MessagingTemplate.java:165)at org.springframework.integration.endpoint.SourcePollingChannelAdapter.handleMessage(SourcePollingChannelAdapter.java:97)at org.springframework.integration.endpoint.AbstractPollingEndpoint.doPoll(AbstractPollingEndpoint.java:199)at org.springframework.integration.endpoint.AbstractPollingEndpoint.access$000(AbstractPollingEndpoint.java:51)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:143)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:141)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller$1.run(AbstractPollingEndpoint.java:273)at org.springframework.integration.util.ErrorHandlingTaskExecutor$1.run(ErrorHandlingTaskExecutor.java:52)at org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:49)at org.springframework.integration.util.ErrorHandlingTaskExecutor.execute(ErrorHandlingTaskExecutor.java:49)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller.run(AbstractPollingEndpoint.java:268)at org.springframework.scheduling.support.DelegatingErrorHandlingRunnable.run(DelegatingErrorHandlingRunnable.java:53)at org.springframework.scheduling.concurrent.ReschedulingRunnable.run(ReschedulingRunnable.java:81)at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:439)at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)at java.util.concurrent.FutureTask.run(FutureTask.java:138)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:98)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:206)at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)at java.lang.Thread.run(Thread.java:680)Caused by: org.springframework.integration.MessageDispatchingException: Dispatcher has no subscribersat org.springframework.integration.dispatcher.UnicastingDispatcher.doDispatch(UnicastingDispatcher.java:109)at org.springframework.integration.dispatcher.UnicastingDispatcher.dispatch(UnicastingDispatcher.java:102)at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:77)... 24 more10:47:12924 ERROR task-scheduler-6 handler.LoggingHandler:140 - org.springframework.integration.MessageDeliveryException: Dispatcher has no subscribers for channel 'SimpleModule [name=time type=source group=stream1 index=0].output'.at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:81)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:178)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:149)at org.springframework.integration.core.MessagingTemplate.doSend(MessagingTemplate.java:304)at org.springframework.integration.core.MessagingTemplate.send(MessagingTemplate.java:165)at org.springframework.integration.endpoint.SourcePollingChannelAdapter.handleMessage(SourcePollingChannelAdapter.java:97)at org.springframework.integration.endpoint.AbstractPollingEndpoint.doPoll(AbstractPollingEndpoint.java:199)at org.springframework.integration.endpoint.AbstractPollingEndpoint.access$000(AbstractPollingEndpoint.java:51)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:143)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:141)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller$1.run(AbstractPollingEndpoint.java:273)at org.springframework.integration.util.ErrorHandlingTaskExecutor$1.run(ErrorHandlingTaskExecutor.java:52)at org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:49)at org.springframework.integration.util.ErrorHandlingTaskExecutor.execute(ErrorHandlingTaskExecutor.java:49)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller.run(AbstractPollingEndpoint.java:268)at org.springframework.scheduling.support.DelegatingErrorHandlingRunnable.run(DelegatingErrorHandlingRunnable.java:53)at org.springframework.scheduling.concurrent.ReschedulingRunnable.run(ReschedulingRunnable.java:81)at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:439)at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)at java.util.concurrent.FutureTask.run(FutureTask.java:138)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:98)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:206)at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)at java.lang.Thread.run(Thread.java:680)Caused by: org.springframework.integration.MessageDispatchingException: Dispatcher has no subscribersat org.springframework.integration.dispatcher.UnicastingDispatcher.doDispatch(UnicastingDispatcher.java:109)at org.springframework.integration.dispatcher.UnicastingDispatcher.dispatch(UnicastingDispatcher.java:102)at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:77)... 24 more10:47:13926 ERROR task-scheduler-4 handler.LoggingHandler:140 - org.springframework.integration.MessageDeliveryException: Dispatcher has no subscribers for channel 'SimpleModule [name=time type=source group=stream1 index=0].output'.at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:81)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:178)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:149)at org.springframework.integration.core.MessagingTemplate.doSend(MessagingTemplate.java:304)at org.springframework.integration.core.MessagingTemplate.send(MessagingTemplate.java:165)at org.springframework.integration.endpoint.SourcePollingChannelAdapter.handleMessage(SourcePollingChannelAdapter.java:97)at org.springframework.integration.endpoint.AbstractPollingEndpoint.doPoll(AbstractPollingEndpoint.java:199)at org.springframework.integration.endpoint.AbstractPollingEndpoint.access$000(AbstractPollingEndpoint.java:51)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:143)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:141)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller$1.run(AbstractPollingEndpoint.java:273)at org.springframework.integration.util.ErrorHandlingTaskExecutor$1.run(ErrorHandlingTaskExecutor.java:52)at org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:49)at org.springframework.integration.util.ErrorHandlingTaskExecutor.execute(ErrorHandlingTaskExecutor.java:49)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller.run(AbstractPollingEndpoint.java:268)at org.springframework.scheduling.support.DelegatingErrorHandlingRunnable.run(DelegatingErrorHandlingRunnable.java:53)at org.springframework.scheduling.concurrent.ReschedulingRunnable.run(ReschedulingRunnable.java:81)at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:439)at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)at java.util.concurrent.FutureTask.run(FutureTask.java:138)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:98)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:206)at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)at java.lang.Thread.run(Thread.java:680)Caused by: org.springframework.integration.MessageDispatchingException: Dispatcher has no subscribersat org.springframework.integration.dispatcher.UnicastingDispatcher.doDispatch(UnicastingDispatcher.java:109)at org.springframework.integration.dispatcher.UnicastingDispatcher.dispatch(UnicastingDispatcher.java:102)at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:77)... 24 more10:47:14928 ERROR task-scheduler-4 handler.LoggingHandler:140 - org.springframework.integration.MessageDeliveryException: Dispatcher has no subscribers for channel 'SimpleModule [name=time type=source group=stream1 index=0].output'.at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:81)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:178)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:149)at org.springframework.integration.core.MessagingTemplate.doSend(MessagingTemplate.java:304)at org.springframework.integration.core.MessagingTemplate.send(MessagingTemplate.java:165)at org.springframework.integration.endpoint.SourcePollingChannelAdapter.handleMessage(SourcePollingChannelAdapter.java:97)at org.springframework.integration.endpoint.AbstractPollingEndpoint.doPoll(AbstractPollingEndpoint.java:199)at org.springframework.integration.endpoint.AbstractPollingEndpoint.access$000(AbstractPollingEndpoint.java:51)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:143)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:141)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller$1.run(AbstractPollingEndpoint.java:273)at org.springframework.integration.util.ErrorHandlingTaskExecutor$1.run(ErrorHandlingTaskExecutor.java:52)at org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:49)at org.springframework.integration.util.ErrorHandlingTaskExecutor.execute(ErrorHandlingTaskExecutor.java:49)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller.run(AbstractPollingEndpoint.java:268)at org.springframework.scheduling.support.DelegatingErrorHandlingRunnable.run(DelegatingErrorHandlingRunnable.java:53)at org.springframework.scheduling.concurrent.ReschedulingRunnable.run(ReschedulingRunnable.java:81)at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:439)at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)at java.util.concurrent.FutureTask.run(FutureTask.java:138)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:98)at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:206)at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)at java.lang.Thread.run(Thread.java:680)Caused by: org.springframework.integration.MessageDispatchingException: Dispatcher has no subscribersat org.springframework.integration.dispatcher.UnicastingDispatcher.doDispatch(UnicastingDispatcher.java:109)at org.springframework.integration.dispatcher.UnicastingDispatcher.dispatch(UnicastingDispatcher.java:102)at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:77)... 24 more10:47:15930 ERROR task-scheduler-1 handler.LoggingHandler:140 - org.springframework.integration.MessageDeliveryException: Dispatcher has no subscribers for channel 'SimpleModule [name=time type=source group=stream1 index=0].output'.at org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:81)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:178)at org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:149)at org.springframework.integration.core.MessagingTemplate.doSend(MessagingTemplate.java:304)at org.springframework.integration.core.MessagingTemplate.send(MessagingTemplate.java:165)at org.springframework.integration.endpoint.SourcePollingChannelAdapter.handleMessage(SourcePollingChannelAdapter.java:97)at org.springframework.integration.endpoint.AbstractPollingEndpoint.doPoll(AbstractPollingEndpoint.java:199)at org.springframework.integration.endpoint.AbstractPollingEndpoint.access$000(AbstractPollingEndpoint.java:51)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:143)at org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:141)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller$1.run(AbstractPollingEndpoint.java:273)at org.springframework.integration.util.ErrorHandlingTaskExecutor$1.run(ErrorHandlingTaskExecutor.java:52)at org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:49)at org.springframework.integration.util.ErrorHandlingTaskExecutor.execute(ErrorHandlingTaskExecutor.java:49)at org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller.run(AbstractPollingEndpoint.java:268)at org.springframework.scheduling.support.DelegatingErrorHandlingRunnable.run(DelegatingErrorHandlingRunnable.java:53)",3,4,2,1,0,Jennifer Hickey,Jennifer Hickey,Jennifer Hickey,1,0,0,0,0,0,0,0
XD-823,Story,20,Done,add discardDeletes property to twitterstream source,If true(default): filter for delete messages in the twitter stream and route to a discard channel. This creates a twitter stream including only new tweets and no references to deleted ones.,1,4,2,1,0,David Turanski,David Turanski,David Turanski,1,0,0,0,0,0,0,0
XD-824,Story,20,Done,Rename ChannelRegistry,My current thinking is...   ChannelRegistry -> MessageBus   RabbitChannelRegistry -> RabbitMessageBus   ...Then method names change like so:   createInbound -> registerConsumer   createOutbound -> registerProducer,3,4,1,1,0,Mark Fisher,Mark Fisher,Mark Fisher,2,0,0,0,0,0,0,0
XD-820,Story,20,Done,Jobs and taps should not require a leading : since they have name spaces.,null,3,4,2,1,0,Glenn Renfro,Glenn Renfro,Glenn Renfro,1,0,0,0,0,0,0,0
XD-827,Story,20,Done,provide a property on twittersearch to enable the object-to-json transformer,Twitter search source should produce JSON or Pojo. The Pojo requires a custom wrapper class that is JSON friendly (e.g. zero arg constructor). The twittersearch module should have a parameter --json true/false (default true) to control the output type.,2,4,2,1,0,David Turanski,David Turanski,David Turanski,1,0,0,0,0,0,0,0
XD-831,Story,20,Done,Update docs to cover Module config and lib directory structure,null,2,4,2,1,0,Eric Bottard,Mark Fisher,Mark Fisher,1,0,0,0,0,0,0,0
XD-832,Story,20,Done,Update docs for new Tap syntax,Now that taps are just channels we need to update the docs.The preceding colon is no longer needed (and will be removed altogether) so all examples should be like this:{code}tap:foo > bar{code},2,4,1,1,0,Jennifer Hickey,Mark Fisher,Mark Fisher,2,0,0,0,0,0,0,0
XD-858,Story,21,Done,Upgrade to Spring Data Redis 1.1.0.RELEASE,null,1,4,1,1,0,Jennifer Hickey,Jennifer Hickey,Jennifer Hickey,0,0,0,0,0,0,0,0
XD-854,Story,21,Done,Update doc about modules and spring,The doc at http://docs.spring.io/spring-xd/docs/1.0.0.M3/reference/html/#_modules_and_spring refers to an old version of the counter sink when it was still hardwired to use redis.The text next to it that explains placeholders is out of date (with respect to the redis placeholders),2,4,1,1,0,Jennifer Hickey,Eric Bottard,Eric Bottard,0,0,0,0,0,0,0,0
XD-828,Story,21,Done,rename Bridge to Binding and add direction,"org.springframework.integration.x.bus.Bridge should now be called Bindingwe can also move the INBOUND/OUTBOUND direction (or possibly the CONSUMER/PRODUCER role) into this class; that should simplify its usage in conditional code within the MessageBus code and also reduce the use of ""in"" and ""out"" as Strings in that same code",2,4,1,1,0,Mark Fisher,Mark Fisher,Mark Fisher,1,0,0,0,0,0,0,0
XD-859,Story,21,Done,Support for listing of modules in the REST API,From the CLI one should be able to get a listing of modules and be able to specifically ask for jobs sources sinks and processors.  A brief description of them would also be nice - this might come from adding some metadata into the definition.Finer grained description/implementation suggestion TBD,8,4,1,1,0,Glenn Renfro,Mark Pollack,Mark Pollack,1,0,2,0,0,0,0,0
XD-870,Story,21,Done,Support for listing of modules in the Shell,Commands that pair up with the functionality described in XD-859module list  (would list all modules in a table format)module list --type=source  (would list only source modules)and so on.,4,4,2,1,0,Glenn Renfro,Mark Pollack,Mark Pollack,2,0,0,0,0,0,0,0
XD-531,Story,21,Done,Check for high CPU usage with syslog-tcp-reactor module,null,2,4,2,1,0,Mark Fisher,Mark Pollack,Mark Pollack,3,0,0,0,0,0,0,0
XD-868,Story,21,Done,Create microbenchmark performance test of reactor syslog adapter vs standard syslog adapter,"We need to verify that we are seeing improved throughput when using the reactor based syslog adapter.  A suggestion on a basic stream to perform a microbenchmark this would be using in-memory counters singlenode with the stream definition ""syslog | counter"".Based on the results of this microbenchmark other stories may need to be created.",4,4,2,1,0,Jon Brisbin,Mark Pollack,Mark Pollack,8,0,0,0,0,0,0,0
XD-864,Story,21,Done,Move BatchJobExecutionsByJobName to BatchJobsController from BatchJobExecutionsController,We need to move the BatchJobExecutionsByJobName method to BatchJobsController as that seems appropriate,1,4,1,1,0,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,2,0,0,0,0,0,0,0
XD-689,Story,21,Done,Support serialization/deserialization of Message payloads across JVMs across all transports.,String -> byte[] (string.getBytes()) byte[] -> byte[] (no serialization)Pojo -> configured serialization,1,3,3,1,0,David Turanski,David Turanski,David Turanski,2,0,2,0,0,0,0,0
XD-862,Story,21,Done,First class JSON Path support,Similar to xpath with XML there are now some initial support in SI that enable the use of filter/routers based on JSON Path expressions.  That support needs to be reviewed and then brought up to the level of exposure in Spring XD so that router/filter modules could use JSON Path.  json-path-filter/router are components that need to be created perhaps others.This story needs to be broken down further.,10,4,3,1,0,Mark Fisher,Mark Pollack,Mark Pollack,7,0,0,0,0,0,0,0
XD-811,Story,21,Done,Add REST endpoint for launching Job,We need a REST endpoint to launch a job.Given the constraint on JobRegistry being not persistent and not available outside the container JVM we can not use the batch job admin controller/service to launch the job.One possible way is to use the trigger source to launch the job at XD.,2,4,2,1,0,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,2,0,0,0,0,0,0,0
XD-863,Story,21,Done,Serialization of Spring Batch Context Objects,Needs some investigation on how the update information from Spring Batch listeners can be sent as a message across modules in a single node configuration as well as across JVMs in a distributed node configuration.,4,4,2,1,0,Gunnar Hillert,Mark Pollack,Mark Pollack,6,0,4,0,0,3,3,0
XD-53,Story,21,Done,Design and document desired high level DSL for configuring data processing in XD,Start to explore how the DSL can cover both advanced (non-linear) spring integration flows as well as spring batch jobs.,13,3,1,1,0,Mark Pollack,Mark Pollack,Mark Pollack,0,0,2,0,0,1,1,0
XD-847,Story,21,Done,Revise the available hadoopDistro options,We should adjust our --hadoopDistro options to the ones supported in the new spring-data-hadoop 1.0.1.RELEASE - hadoop12 (default) cdh4 hdp13 phd1 hadoop20This includes updating the wiki pages,5,4,2,1,1,Thomas Risberg,Thomas Risberg,Thomas Risberg,1,0,1,0,0,0,0,0
XD-866,Story,21,Done,Remove remaining Thread.sleeps from the job tests,Get rid of all the thread.sleeps and code that supported them.,1,4,1,1,0,Glenn Renfro,Glenn Renfro,Glenn Renfro,0,0,0,0,0,0,0,0
XD-813,Story,21,Done,Destroying XD job should remove job's entries at batch job repositories/batch job locator,When an XD job is destroyed/deleted the batch jobRepository entries for the job (associated JobInstances JobExecutions etc.) and the BatchJobLocator entries.,4,4,1,1,0,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,1,0,0,0,0,0,0,0
XD-875,Story,21,Done,Handle AdminServer shutdown cleanly,The admin Server's tomcat is not shutdown properly. There is an existing method shutdownCleanly() on AdminServer but the spring-xd-shell tests hang when we use this method to shutdown the admin server. ,2,4,1,1,0,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,0,0,0,0,0,0,0,0
XD-877,Bug,21,Done,Taps do not work when JMX is enabled,"When JMX is enabled the Module's output channel processed by StreamPlugin is a Proxy. Thus it fails the ""instanceof"" test used to apply the WireTap to the output channel. ",3,4,1,1,0,Jennifer Hickey,Jennifer Hickey,Jennifer Hickey,0,0,0,0,0,0,0,0
XD-880,Story,21,Done,Update Java Version to 7,null,1,4,2,1,0,Gary Russell,Gary Russell,Gary Russell,1,0,0,0,0,0,0,0
XD-886,Story,21,Done,Fix package tangle between org.springframework.xd.dirt.plugins.job and org.springframework.xd.dirt.job,null,1,4,1,1,0,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,0,0,0,0,0,0,0,0
XD-890,Story,21,Done,Run JavaScript tests (Jasmine) as part of the build process,We probably need to look into some options to run our JavaScript tests (Jasmine) as part of the build process - some possibilities:* Jasmine Gradle Plugin https://github.com/dzhaughnroth/jasmine-gradle-plugin* Saga - http://timurstrekalov.github.io/saga/Looks like Maven has slightly better support: http://searls.github.io/jasmine-maven-plugin/index.htmlSee also: XD-865,8,4,2,1,0,Ilayaperumal Gopinathan,Gunnar Hillert,Gunnar Hillert,2,0,1,0,0,1,1,0
XD-900,Story,21,Done,Move SpEL PropertyAccessors to Module Parent Context,When INT-3133 is resolved SpEL {{PropertyAccessor}} s are inherited from parent contexts.Instead of adding the {{JsonPropertyAccessor}} to each module's context add it to the parent instead.,1,4,1,1,0,Gary Russell,Gary Russell,Gary Russell,0,0,0,0,0,0,0,0
XD-889,Story,21,Done,Change default admin port from 8080,This conflicts with and 'out of the box' hadoop installation that uses 8080 as the 'map reduce shuffle port'.8088 sound ok?,1,4,3,1,0,Ilayaperumal Gopinathan,Mark Pollack,Mark Pollack,2,0,0,0,0,0,0,0
XD-899,Story,21,Done,xd-container should start even if xd-admin is not running,currently xd-container will not start due to a DB connection failure if the xd-admin is not already runningIn fact if someone is not using Batch jobs at all with XD they should not even need a DB connection for either xd-admin or xd-container to runso... consider using LazyConnectionDataSourceProxy so a connection failure would only occur when the DataSource is actually invoked to retrieve a connection,2,4,2,1,0,Ilayaperumal Gopinathan,Mark Fisher,Mark Fisher,1,0,0,0,0,0,0,0
XD-891,Bug,21,Done,Provide a way to access currently deployed modules,For testing it would be useful to access the deployed Module instances to connect sources and or sinks to a module's input and output channels etc. This could be a simple as exposing the deployedModuleMap on ModuleDeployer or possibly something more elaborate if this level of granularity is generally useful for runtime administration.,3,4,2,1,0,Ilayaperumal Gopinathan,David Turanski,David Turanski,1,0,1,0,0,0,0,0
XD-887,Story,21,Done,Package modules with their support jars,"Currently a lot of jars that are on the classpath of xd-dirt are there to support modules.We should move those to the lib/ construct of a module and remove them from the CP of dirt.But this should not be done by simple ""mv"" as we'd lose version tracking and dependency management offered by gradle.Pending a ""dependency-aware"" ModuleRegistry we should be able to alter the build.gradle file so that it- knows about individual modules (maybe handles them as project)- copies its libs into the appropriate directory- does not copy dependencies that are already legitimate dependencies of xd-dirt (this can be achieved by runtime introspection of the dependeny tree of both projects)",6,4,1,1,0,Eric Bottard,Eric Bottard,Eric Bottard,1,0,0,0,0,0,0,0
XD-578,Story,21,Done,Can't access HDFS using webhdfs protocol,"http://localhost:8080:>hadoop config fs --namenode webhdfs://localhost:50070http://localhost:8080:>hadoop fs ls /Hadoop configuration changed re-initializing shell...run HDFS shell failed. Message is: org/mortbay/util/ajax/JSONThis was on a hadoop 1.0.1 installThe hdfs http interface was available$ curl -i ""http://localhost:50070/webhdfs/v1/tmp?op=GETFILESTATUS""HTTP/1.1 200 OKContent-Type: application/jsonTransfer-Encoding: chunkedServer: Jetty(6.1.26){""FileStatus"":{""accessTime"":0""blockSize"":0""group"":""supergroup""""length"":0""modificationTime"":1365015846724""owner"":""mpollack""""pathSuffix"":""""""permission"":""777""""replication"":0""type"":""DIRECTORY""}}",3,4,1,1,0,Thomas Risberg,Mark Pollack,Mark Pollack,3,0,1,0,0,0,0,0
XD-901,Story,21,Done,Wrong Jetty Util on classpath for WebHdfs,We currently include jetty-util-6.1.26.jar but we need to add correct jar for different distributions - PHD uses jetty-util-7.6.10.v20130312.jarNeed to check hadoop-hdfs dependencies for the distros and add jetty-util-* to the jar copy for each distro,3,4,1,1,1,Thomas Risberg,Thomas Risberg,Thomas Risberg,1,0,2,0,0,1,1,0
XD-905,Story,21,Done,Container start/stop publish events are not getting processed,It looks like Container's ContainerStartedEvent and ContainerStoppedEvent are published from ContainerLauncher's context whereas the ContainerEventListeners are running in XDContainer's context. This makes the container start/stop events not getting processed.,2,4,1,1,0,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,1,0,0,0,0,0,0,0
XD-896,Story,21,Done,Add --inputType and --outputType module parameters,The ability to configure message conversion via parameters. Consider programatic configuration of data type channels. Values can be media type e.g. application/json or a java class name.,8,4,2,1,0,David Turanski,David Turanski,David Turanski,1,0,1,0,0,0,0,0
XD-920,Bug,21,Done,MQTT source module does not cleanly undeploy,"Was attempting to test mqtt turns out I don't have the proper rabbitmq thing installed. So far so good I get these kinds of exceptions:{noformat}Unable to connect to server (32103) - java.net.ConnectException: Connection refusedat org.eclipse.paho.client.mqttv3.internal.TCPNetworkModule.start(TCPNetworkModule.java:75)at org.eclipse.paho.client.mqttv3.internal.ClientComms$ConnectBG.run(ClientComms.java:521)at java.lang.Thread.run(Thread.java:724)Caused by: java.net.ConnectException: Connection refusedat java.net.PlainSocketImpl.socketConnect(Native Method)at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339)at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200)at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182)at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)at java.net.Socket.connect(Socket.java:579)at org.eclipse.paho.client.mqttv3.internal.TCPNetworkModule.start(TCPNetworkModule.java:66)... 2 more{noformat}Problem is I still get them after undeploying my ""mqtt | log"" stream",2,3,1,1,0,Gary Russell,Eric Bottard,Eric Bottard,0,0,0,0,0,0,0,0
XD-922,Story,21,Done,Handle SingleNodeServer's stop()  method cleanly,SingleNode server needs to stop cleanly with stopping both the admin server & container server. Also all the tests that require SingleNode main server needs to handle the server shutdown appropriately.,2,4,1,1,0,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,Ilayaperumal Gopinathan,1,0,0,0,0,0,0,0
XD-915,Story,21,Done,Convert modules to be CP-aware,Once XD-887 is merged gradually convert more modules.Recipe:1) Move the <module>.xml file to <module>/config/<module>.xml2) Declare a :module.<type>.<module> gradle project3) Move dependencies from dirt project to newly created module project4) gradle build picks it up.gradle clean build + manual testAlso have a look at gradle cleanEclipse eclipse,8,4,1,1,0,Eric Bottard,Eric Bottard,Eric Bottard,0,0,0,0,0,0,0,0
